Date/Time (hourly average)	SWD [W/m**2]	Origin of Values
2009-05-10T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-10T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-10T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T04	ø8	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T05	ø84	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T06	ø153	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T07	ø332	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T08	ø405	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T09	ø335	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T10	ø776	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T11	ø797	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T12	ø538	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T13	ø584	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T14	ø642	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T15	ø448	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T16	ø240	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T17	ø82	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T18	ø14	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-11T23	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T02	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T04	ø2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T05	ø61	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T06	ø115	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T07	ø437	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T08	ø550	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T09	ø694	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T10	ø394	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T11	ø393	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T12	ø66	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T13	ø84	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T14	ø242	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T15	ø179	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T16	ø118	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T17	ø64	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T18	ø17	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-12T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T02	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T04	ø13	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T05	ø59	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T06	ø261	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T07	ø370	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T08	ø514	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T09	ø563	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T10	ø680	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T11	ø418	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T12	ø304	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T13	ø565	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T14	ø314	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T15	ø171	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T16	ø148	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T17	ø125	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T18	ø22	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-13T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T04	ø7	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T05	ø46	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T06	ø94	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T07	ø164	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T08	ø387	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T09	ø400	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T10	ø428	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T11	ø241	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T12	ø317	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T13	ø270	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T14	ø329	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T15	ø224	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T16	ø178	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T17	ø88	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T18	ø10	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T19	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-14T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T04	ø3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T05	ø48	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T06	ø60	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T07	ø172	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T08	ø131	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T09	ø142	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T10	ø149	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T11	ø172	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T12	ø327	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T13	ø318	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T14	ø308	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T15	ø176	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T16	ø51	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T17	ø21	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T18	ø4	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-15T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T04	ø22	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T05	ø206	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T06	ø399	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T07	ø483	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T08	ø489	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T09	ø613	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T10	ø812	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T11	ø921	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T12	ø902	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T13	ø824	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T14	ø707	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T15	ø554	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T16	ø375	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T17	ø190	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T18	ø38	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-16T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T02	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T04	ø48	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T05	ø188	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T06	ø346	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T07	ø512	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T08	ø678	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T09	ø801	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T10	ø758	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T11	ø759	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T12	ø406	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T13	ø245	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T14	ø234	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T15	ø192	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T16	ø339	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T17	ø172	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T18	ø43	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T22	ø-5	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-17T23	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T02	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T04	ø11	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T05	ø26	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T06	ø129	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T07	ø80	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T08	ø108	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T09	ø219	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T10	ø380	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T11	ø677	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T12	ø694	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T13	ø698	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T14	ø474	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T15	ø432	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T16	ø380	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T17	ø174	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T18	ø50	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
2009-05-18T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735304; https://doi.pangaea.de/10.1594/PANGAEA.735327
